Animal,Epoch,Cell,Theta_deg_all,Theta_Pval_all,before_distance_all,after_distance_all,Number_events_all,Theta_deg_ctr,Theta_Pval_ctr,before_distance_ctr,after_distance_ctr,Number_events_ctr,Theta_deg_nov,Theta_Pval_nov,before_distance_nov,after_distance_nov,Number_events_nov,Theta_deg_ptnr,Theta_Pval_ptnr,before_distance_ptnr,after_distance_ptnr,Number_events_ptnr,Dev_Nov_post,Pval_Nov_post,Dev_Ptnr_post,Pval_Ptnr_post,Dev_Nov_pre,P_val_Nov_pre,Dev_Ptnr_pre,P_val_Ptnr_pre,Napp_05,Papp_05,N_ongoing_motion,P_ongoing_motion,newvar,P_app_categories,N_app_categories,P_app_dep_cells,N_app_dep
487,3,19,98.0465569620253,84.3,1.63444180073812,207.224774821931,79,93.9114179104478,63.8,1.30115333454594,217.588391234459,67,108.7796,62.1,11.0684380242205,110.93534310831,10,14.701,1.3,7.2581540989655,135.805421479514,2,.465493065,77.9,-.292190616,40.6,-.336968259,26.3,.355282206,70.5,0,0,0,0,0,0,0,0,0
487,3,20,92.3384632768361,57.1,1.66424156900369,86.7347894446052,177,90.4939916666667,46.9,1.11266751547802,255.069230798229,121,94.9044411764706,28.5,2.18055802627557,70.8613956191991,34,139.967545454545,100,1.99912892860879,82.8852312172143,22,.454201559,79.5,-.580239662,24.1,.526494845,71.1,1.411406378,98.1,0,0,0,0,0,0,0,0,0
487,3,21,94.928298076923,72.5,1.88430358488226,202.047183845754,105,82.4514823529412,4,2.05197465871293,215.199980018586,85,87.4494,31.2,6.25347903170704,138.241459139435,5,114.617133333333,75.5,3.61941984301355,89.5061325776061,15,-.242974385,30.5,.105240609,60.5,.214446197,63.5,.960533259,92.9,0,0,0,0,0,0,0,0,0
487,3,24,106.000323529412,88.7,1.74068981035047,22.4175041623417,34,112.016827586207,96,1.81044193499819,19.2796565322103,29,81.27575,25.5,3.37975557439635,174.349923325593,4,111.343,46.1,.140356688476168,66.7351625831541,1,3.728164261,99.3,.472567879,88.3,-1.396987953,7.4,.218822855,46.2,0,0,0,0,0,0,1,0,2
487,3,25,97.7427777777778,64.4,3.32386492536813,47.8747488746407,36,100.214045454545,67,.54035574869751,14.0954741612436,22,98.341,41,3.26055210048853,82.0054081692177,9,108.8082,58.1,5.69003514927635,78.4528171896969,5,-.665107796,16.2,-.120906941,53.2,.218538271,54.1,.418627306,72,0,0,0,0,0,0,0,0,0
487,3,27,109.971490196078,98,3.05851271045262,107.324613677385,51,119.4162,93.1,2.92450098761442,14.120906370027,10,90.3027272727273,14.9,2.57784229319828,64.7508917499643,22,103.242210526316,46.4,3.28123452377304,101.810449488252,19,.039395271,46.7,.350105186,72.6,-.011468261,39.6,-.079888373,33.9,0,0,0,0,0,0,0,0,0
487,3,28,86.825453125,20.1,.430436757692584,185.918470374237,64,103.060063829787,88.2,.725327512231559,11.6521918968064,47,92.4508333333333,26.7,.735436754537726,17.115835978042,12,86.4218,34.4,1.60124951209986,66.6204437466458,5,.868036447,88.5,-.428863942,16.4,.994485902,90.3,.57435864,91.8,0,0,0,0,0,0,0,0,0
487,3,29,78.7722428571429,2.9,.333078105935839,198.042384827986,70,87.4414423076923,25,.993944324422655,129.767694298743,52,142.327083333333,99.9,5.09495520191518,85.2417168777476,12,110.3405,61.1,3.14719727430305,102.314559031615,6,.008731004,45.3,-.253952549,40.5,.491845967,77.3,.243470917,47.9,0,0,0,0,0,0,0,0,0
487,3,30,87.7275769230769,20.2,.556597325423891,125.341629146978,52,89.332511627907,28.2,.364967121806873,16.5280972891619,43,107.292,56.4,1.05851947060933,63.3288456014234,4,109.0448,58.8,15.4963511834238,161.075836254231,5,-1.725607707,1,-.288083528,29.6,.669430808,83.5,.493285086,79.7,1,0,0,0,0,0,2,0,1
487,3,31,88.6215606060606,31.9,2.57222653612069,222.03472790897,66,97.2886808510639,67.3,1.35074053763112,13.6258979887566,47,97.5204375,38.2,1.35718830035015,28.9454645071453,16,127.093666666667,74.3,6.76403725595887,82.0485184265993,3,.287668389,70.3,-.291156505,22.7,1.380327314,94.9,.523136242,84.7,0,0,0,0,0,0,0,0,0
487,3,32,97.359475,60.3,1.2665834466417,97.6025914253648,40,81.0734782608696,10.8,.256259633965258,13.6958563441648,23,131.518125,91.9,2.81435966630648,46.8492461613055,8,113.965555555556,64.1,9.70602292393747,78.497610721601,9,.253286793,71.4,.724683155,88.2,.179041323,49.5,.160113357,41,0,0,0,0,0,0,0,0,0
487,3,33,99.5541428571428,81.7,2.45122418395382,160.984149530319,63,101.200441860465,78.7,1.37003649586426,16.9404988120185,43,84.4421538461538,13.1,4.45649514753468,12.0588936474288,13,88.912,24.9,12.4884746866861,77.8599539943352,7,-.51260109,21.5,1.018549682,93.4,.229265155,52.5,.303525695,55.8,0,0,0,0,0,0,0,0,0
487,3,34,100.622107142857,81.4,2.78509772276599,147.388534931945,56,91.6802285714286,38.9,.578121959451462,14.698542410729,35,118.940333333333,85.7,5.99721182170502,104.491204810499,12,108.300333333333,56.7,13.2085616173753,78.3584570356002,9,.597172156,84.5,.513144907,84.9,-.501591992,22.1,-.548351002,14.8,0,0,0,0,0,0,0,0,0
487,3,35,86.9050806451613,15.5,.683194244827599,159.647370023633,62,84.495,13.2,1.53914163882715,55.5875827485851,50,107.90525,59.8,4.03765374940762,173.295154890089,4,94.0135,29.6,3.52139100712532,83.5758946401992,8,-.131865379,44.3,5.209333387,99.5,.216663792,58.9,.079263363,38.6,0,0,0,0,0,0,0,2,0
532,3,2,52.002,.3,47.7440278987854,135.742562595525,11,165.950666666667,98,9.9015402842184,130.582056960365,3,130.728,59.4,13.0049588426413,117.567846622376,2,116.2335,72.8,11.9213883279199,152.07295082137,6,2.656557671,97.5,1.400895689,97,.850505553,95.5,3.113557585,99.3,0,0,0,0,0,0,0,2,2
532,3,3,76.973,25.2,21.8467800831152,155.500122829533,3, , , , ,0,41.148,14.6,17.6755226231079,122.91271699869,1,110.7685,55.3,2.03352075484556,141.320975061329,2,2.59983204,94.7,-.267991614,39.8,-.213531156,16.9,.289993488,67.9,0,0,0,0,0,0,0,0,0
532,3,4,66.881,19.8,49.5027575098113,146.860618462404,2, , , , ,0, , , , ,0,60.486,16.1,12.318318714929,201.180082357028,2, , ,4.341343639,98.3, , ,.256301531,56.1, ,0, ,0,0,0,1,2, 
532,3,5,100.965142857143,49.9,28.9720834019353,133.837185827271,14,93.322,32.5,9.72548199319704,102.219474661143,1,141.318333333333,75.3,23.3123851203604,134.73136568743,3,108.8397,67.5,7.86322675286025,148.689905157951,10,1.796190173,95.2,1.823884898,97.2,.434823444,67.2,1.208837643,93.6,0,0,0,0,0,0,0,2,2
532,3,7,100.77375,51.8,4.93741835375536,151.133419533867,5, , , , ,0,162.442,70.2,1.62117241526003,179.342796342647,1,129.88,83.2,8.5475669996331,184.778409931786,4,-.352502711,55.3,-.517577509,18.1,.470367512,76.9,-.008588035,35.7,0,0,0,0,0,0,0,0,0
532,3,8,115.489666666667,67.9,53.8539692130487,155.500122829533,3,28.862,13.5,5.06284504996943,80.4609085208463,1, , , , ,0,63.205,18.3,.522001037343271,96.7639879094882,2, , ,-.451128784,17.1, , ,.316099752,70, ,0, ,0,0,0,1,0, 
532,3,9,76.474875,12,4.4840686070061,148.691502126012,8,162.481,73.1,26.5583508524155,189.385465123383,1,3.231,1.3,6.61547428382879,76.4476821100548,1,106.5025,60.4,8.35093410024743,125.679862031632,6,2.808108554,96.9,-.434746079,24.9,.424440124,63.8,.055349714,43.7,0,0,0,0,0,0,0,0,2
532,3,10,125.09696,98.8,13.7389118928684,129.632593509503,25,101.020333333333,36.3,20.5099414918717,134.309953465854,3,108.080375,38.7,11.002901904471,138.446099595659,8,113.101857142857,77.2,8.26478999865248,119.728192860242,14,-.016985881,68.4,.481626332,82.4,-3.37654678,1.6,-.233500552,25.5,0,0,0,0,0,0,1,0,0
532,3,11,107.243259259259,74.5,14.9449456338924,142.027707156033,27,151.437,67.1,19.0351779608177,7.83921552197671,1,126.0466,66.4,9.73587695074254,149.620913310941,5,97.5771428571428,36.9,6.14486777725937,122.455816113405,21,1.543490893,94.6,-.415446979,17.8,.438276305,69.1,.425162207,78.4,0,0,0,0,0,0,0,0,0
532,3,12,123.617125,96,73.4714919703189,94.4213947833587,16,108.41,40.5,5.29151207123258,110.011734828608,7,126.6262,69,16.4537229829604,135.88872285808,5,104.82525,53.9,7.77672877106774,184.034744573026,4,.236914782,82.9,5.45472095,99.2,-.585959075,13.2,1.872567643,99.8,0,0,0,0,0,0,0,2,0
532,3,15,82.6248333333333,12.8,36.1429801118781,107.176467162697,12,133.4235,65.8,7.9004780729706,87.8005228291901,2,118.929,51.4,71.7189988775639,152.464144637354,3,108.541571428571,62.1,9.34480069343377,138.249992766727,7,4.380582354,98.3,.138365165,70.6,-.480743837,13.2,2.179369558,98.9,0,0,0,0,0,0,0,0,2
532,3,16,108.073933333333,72.7,9.98761733347848,133.678893247962,15,150.232,64.8,9.98761733347848,23.7853000821936,1,108.877,40.3,10.4143160996917,63.0664850095253,2,97.5565,41.3,7.14961292427767,117.311183079438,12,1.301716229,86,-.334807215,24.9,.232670133,36.6,-.074685725,33,0,0,0,0,0,0,0,0,0
532,3,18,74.3868888888889,9.7,12.5151428277906,116.811921480643,9,178.545,96,220.061085383127,25.7558245839655,1,48.04,16.3,4.75213636167987,138.216156797966,1,98.5431428571428,45.5,24.3566274348482,166.281929866116,7,-.397915557,44.9,-.199110364,31,.59827733,87.1,.018512804,38.2,0,0,0,0,0,0,0,0,0
532,3,19,92.11325,34.3,66.7016529030578,155.352460231565,9,101.294,34.7,13.1157615104881,6.92382119930897,1,135.177333333333,74.8,8.84266740146134,82.7662048839497,4,119.59675,71.4,11.3610403274714,194.964395483911,4,4.154844657,99.3,19.38139247,100,.869151051,95.6,2.104104391,100,0,0,0,0,0,0,0,2,2
532,3,22,124.6285,95.6,83.0738333822976,89.9427510632915,16,137.182571428571,87.6,5.83000857632304,91.3020405029373,7,115.3438,51.3,9.06249413792915,158.457472212578,5,92.0465,36,28.4002058645261,143.350678654769,4,-1.403125477,0,34.30402838,100,-1.49312804,5.6,1.034968199,96.3,1,0,1,0,0,0,1,2,1
532,3,25,86.9224210526316,16.4,12.7776406272833,128.226631009319,19, , , , ,0,134.152,49.3,8.15659242576212,86.7938045023952,1,130.592833333333,98.1,3.93499836157474,118.590066213199,18,-.248638387,66.3,.981946517,88.8,.208328109,35.1,.752882418,88.7,0,0,0,0,0,0,0,0,0
532,3,26,63.3432105263158,.2,74.7684137855017,41.3040930175207,19,128.653636363636,81.8,8.0180359191014,94.2373922601851,11, , , , ,0,95.195875,37,10.2024922915734,133.37846053548,8, , ,4.027416862,99.6, , ,1.551366647,96.2, ,0, ,0,0,0,1,2, 
532,3,27,122.7292,80.5,7.72348366995103,111.079518364098,5,140.285,57.5,19.2201821011145,180.83664700497,1, , , , ,0,113.136,64.5,3.53162358894521,129.937818995804,4, , ,1.480865527,97.4, , ,-.808124004,10.8, ,0, ,0,0,0,1,2, 
532,3,29,97.8222173913043,40.3,46.0017390975602,115.797639440534,23,80.722,13.8,14.2907756874866,85.3983042573508,4,99.5691666666667,25.3,15.5886367557707,120.684717103729,6,97.6549230769231,43.5,3.23335738822669,132.485574309054,13,10.69467708,100,1.377948262,93.4,1.961890422,99.9,.749599708,89.2,0,0,0,0,0,0,0,0,2
532,3,30,124.920807692308,98.8,20.7968964259274,130.931824253311,26,131.29225,84.3,13.3741203743512,80.4049598898195,8,147.237428571429,96.3,3.78846934790294,142.892797929077,7,130.868,95.2,4.3716472867787,131.883275664506,11,.44645979,88.7,1.063372461,90.7,-.107851797,31.5,-.147960568,27.9,0,0,0,0,0,0,0,0,0
532,3,31,89.2755769230769,17.8,17.0445307464072,115.207399663237,26,117.442,57,18.4042489760746,73.0622824948749,6,71.372,25.2,4.21549522594914,100.223740201611,1,109.918631578947,74.9,8.21243569229008,141.253832514378,19,4.204404558,99.5,3.957083864,99.5,2.070432916,99.9,1.342956922,96.3,0,0,0,0,0,0,0,2,2
532,3,32,109.072761904762,76.7,.489999999999981,122.897604533205,21,59.035,23.2,77.2185735169979,170.698758050549,1,171.632,81.6,269.108830958778,129.607358201608,1,88.6443684210526,13.3,15.7134496530838,119.457314552103,19,-.799001258,2.9,.18202103,75,-1.423030939,7.5,.418215326,80.7,1,0,1,0,0,0,1,0,1
532,3,33,107.132923076923,65.4,34.9078443906237,127.192382240447,13,132.723,78.8,6.61547428382879,80.2815109474155,5,153.744,79.9,25.2309061273796,150.713654932243,2,126.488666666667,87,12.4894179476329,161.772228014719,6,-.671035133,17.2,.192482312,67.1,.519308488,65.7,-.308478668,25.1,0,0,0,0,0,0,0,0,0
532,3,36,71.2159411764706,1.5,93.1614448149018,128.33757555759,17,121.140714285714,65.3,9.14773195934381,88.7235848013368,7,124.41625,61.2,21.8777178718252,138.085720212162,4,75.9713333333333,15.7,6.48432139978814,204.367008202962,6,3.897696197,98.7,5.035572317,99.7,1.275612163,99.6,.235271405,67.8,0,0,0,0,0,0,0,2,2
532,3,37,104.25725,58,19.6720460133698,123.240494654463,8,125.933666666667,64.3,1.60162417564171,139.469866279423,3,127.0405,56.2,19.6630672061953,109.93192869814,2,60.361,10.7,15.81318753446,131.393835471836,3,-.97187493,2.1,-.400005166,19.3,-.760017061,15.7,.504110787,84.9,1,0,0,0,0,0,2,0,1
532,3,40,101.76235,54.8,11.9619153423058,127.826872960484,20,114.197,50.6,18.3749057762092,99.4699024067809,2,54.1573333333333,3.5,10.8606123215959,176.877653195648,3,106.5518,65.7,4.30846840536171,134.184938051929,15,4.169887338,98.2,1.085430588,88.7,.184528806,42.3,-.277959838,24.3,0,0,0,0,0,0,0,0,2
532,3,41,123.241096774194,99.3,22.7794468765157,129.799224959165,31,111.8784,49.5,12.3432234561103,138.037058878196,10,103.5282,32,8.42668380799944,80.7339934600042,5,92.4304375,26.5,19.2394546431919,118.043722981425,16,-.591189721,6,-.133023616,43.8,-7.304599144,.2,-.19849349,28.7,0,0,1,0,0,0,1,0,0
532,3,42,91.8159285714286,15.5,31.7608519654485,105.114894678797,42,117.038,59.2,9.68029441701026,140.385123499607,9,123.964,58,4.21549522594914,104.695353287527,3,107.716,74.9,12.8031810199885,139.723434484323,30,-.506489296,12.1,-.846826874,10.1,.219594096,48.5,.140867471,45.4,0,0,0,0,0,0,0,0,0
532,3,43,104.501777777778,59.4,49.6438566189211,85.8149083784397,9,140.419,84.9,11.9549502107111,107.164283056014,4,170.905,81.2,6.32607303151016,104.612145566373,1,50.43625,3.8,5.34222584848523,144.059380484656,4,-.645782581,9.6,.750139452,90.2,-1.957553907,5.8,-.35464716,14,0,0,1,0,0,0,1,0,0
532,3,44,117.222428571429,98.1,28.4412376664589,173.802520119819,35,35.0635,4.8,1.5652777890642,127.633223826257,2,141.5815,83.9,7.25665070879483,127.687515531409,4,106.338172413793,68.8,5.17366407877433,142.020711517722,29,-.702959721,7,.366137917,79,-.023317139,29.9,.422826347,74.6,0,0,0,0,0,0,2,0,0
532,3,45,108.340793103448,77.8,25.326049830165,146.886962321371,29,98.8496,31.7,79.3802979334293,77.9718904477761,5,75.2339,1.9,10.15294557092,120.371434290694,10,95.5349285714286,35.2,7.8457264984621,164.027067086774,14,.246468694,81.5,-.034683375,51.7,-.632986231,17.8,1.465862238,95,0,0,0,0,0,0,0,0,0
532,3,46,97.9608571428571,44.4,41.6702766139082,96.8386264426045,14,137.089,76.3,3.67839638973289,92.4458116952845,3,122.0225,50.4,7.93067559227074,103.437244160101,2,115.326333333333,77.1,9.34480069343377,146.425665100077,9,1.859307887,93,62.02584218,100,.449258136,55.9,11.79602111,100,0,0,0,0,0,0,0,2,0
532,3,47,64.109,.9,28.0534578973787,128.018763077918,15,109.9416,45.8,21.0618826319016,68.9923307332054,5,74.7633333333333,10.5,5.03716189932385,106.528533266914,3,123.163142857143,84.6,6.80847266279303,145.015860167087,7,6.735064042,100,84.73411578,100,.833333057,97.2,8.278157147,100,0,0,0,0,0,0,0,2,2
532,3,52,82.3901304347826,8.1,27.267572315848,138.598879144097,23,86.0613333333333,23.2,10.5565572039373,83.4982185438707,3,153.506,80.7,9.92882324147082,54.009159133822,2,109.454111111111,71.7,4.66733198238005,119.06343878035,18,1.906670112,93.6,2.584467042,98.8,.68288896,82.8,3.105182618,99.7,0,0,0,0,0,0,0,2,0
535,3,1,106.264916666667,78.1,6.94841022631647,84.156531394184,24,107.824571428571,67.9,3.80338161413511,49.8710026150261,14,105.183166666667,39.9,25.1608336301159,148.814885059621,6,115.3045,51.1,10.017274728655,40.530472782657,4,-.440792617,37,-.540337198,21.2,-3.708747108,1.7,.513647182,76.8,0,0,0,0,0,0,1,0,0
535,3,4,84.7220476190476,15.6,7.00257809667268,56.8769056823593,21,92.3515333333333,28.3,.96020831073265,40.5679109642091,15,170.263,76.2,234.270591624301,251.718976837266,1,124.8634,66.9,9.87243637609279,277.462544138844,5,-.338478597,63.6,-.424738492,32.4,-.026540424,22.5,.408417994,76.3,0,0,0,0,0,0,0,0,0
535,3,5,114.936315789474,87.3,37.7180805450118,146.550055953589,19,123.881923076923,91.6,1.96999999999997,43.040010455389,13, , , , ,0,144.910166666667,90.8,13.813229234614,182.662366001268,6, , ,-.066432875,71.3, , ,-.890516382,10.8, ,0, ,0,0,0,1,0, 
535,3,7,81.9688333333333,10.3,30.9152586282111,76.5541686094638,18,124.249333333333,87.6,7.01544724162326,47.7437179113651,9,140.51325,84,5.93410540456774,116.268936769903,4,111.6566,46.7,40.1547867632241,51.7550480629668,5,4.438327064,99.1,5.950733703,99,.821350065,99.4,1.378775806,100,0,0,0,0,0,0,0,2,2
535,3,8,109.797666666667,69.3,53.0515409766766,146.563343984777,9,17.48675,.3,2.68494880769243,43.7004963215215,4,156.559,60.7,6.57970364074251,10.5421107943334,1,77.32975,15.6,6.49831192869882,237.410466661479,4,4.795727734,99.3,3.034474075,97.8,-2.250930634,5.6,-.575337217,14.9,0,0,0,0,0,0,1,2,2
535,3,9,115.553944444444,87,32.3271368343813,174.307796274576,18,55.1044,4.4,5.55360243445641,94.25249598817,5,150.2345,78.1,68.5499529482692,63.907412668756,2,130.599272727273,85.5,9.259460027453,46.403117352178,11,-.620379246,32.5,-.398212691,28.1,.595113264,73.6,.151244804,35,0,0,0,0,0,0,0,0,0
535,3,10,110.124181818182,82.1,34.656912792634,77.7142028861966,22,104.7908,58,59.9764995644128,43.8165128690086,15,100.82625,37.4,43.0417238044414,175.650751751402,4,148.273,86.9,19.1756616574239,310.509781649467,3,-.600719332,10.6,.022121781,77.9,-7.45284401,0,.411742011,69.1,0,0,0,0,0,0,1,0,0
535,3,12,89.9702916666667,26.8,23.7713254374444,62.853478490834,24,90.8511333333333,26.4,15.3414992748427,61.3635885521699,15,155.92925,93.6,42.260682383714,50.0266429925301,4,110.0624,50.4,6.38148101932457,75.5278180540124,5,.730833315,87,-.208167243,66.9,-.237274755,19.4,.455425693,85.7,0,0,0,0,0,0,0,0,0
535,3,13,97.3606818181818,60.6,2.65364136575093,123.07943680442,44,90.1034444444444,24.7,8.06870497663661,70.3288461443809,27,118.812333333333,60.8,7.30744810405491,103.673165904626,6,121.853727272727,72.4,15.4822640463209,244.076881535306,11,-.585082733,14.2,.664076938,89.1,-.512357578,14,.357358424,57.8,0,0,0,0,0,0,0,0,0
535,3,14,93.0528113207547,47.4,6.39878894791819,240.633308168258,53,100.48103125,71,3.89782345208747,90.4121993626981,32,119.4956,66.9,18.2079503339103,83.0363020092376,10,117.427818181818,64.9,62.9820045727349,109.951423819794,11,2.331306621,95.6,-.424687203,16.6,-1.810444271,5.1,.230228546,43.7,0,0,0,0,0,0,1,0,2
535,3,15,79.281,7,115.530955764773,62.8032133161564,20,124.031307692308,91.6,15.1517259742908,51.7600357418733,13,153.428,91.8,45.7757870282781,111.668894016636,4,101.498666666667,41.6,22.8504748309526,187.282957313259,3,-1.123893752,0,4.054136526,98.4,1.282553039,99.9,.639549239,97.5,1,0,0,0,0,0,2,2,1
535,3,18,78.4074242424243,8.5,6.16750354681694,141.832005555869,33,101.473090909091,55.8,3.17035282769223,63.463730246364,22,130.689666666667,72.5,33.9735676666434,81.0690304616997,3,114.041,52,90.9068506315427,122.578729906281,8,5.683178338,99.3,.334806079,82.7,.196390808,32.7,.348274906,56.1,0,0,0,0,0,0,0,0,2
535,3,19,96.22105,42.6,6.81661607921404,67.9209386564293,20,106.238916666667,60.5,22.9546994585823,76.7392729209876,12,176.297,89.1,22.6109752111668,143.379463313265,1,126.571571428571,74.4,15.3554159826427,148.636975547809,7,2.842112751,96.4,.424108406,84.8,.619622828,95.7,.336609657,53,0,0,0,0,0,0,0,0,2
535,3,20,130.026769230769,96.1,55.8001738348546,93.7768670835191,13,111.323,61.2,110.516051335513,60.5958543183836,2,96.8866,31.4,8.64020833082165,31.5141111250183,5,126.301,74,9.55901451781388,63.0238744430686,6,.283901198,83.5,-.417780014,48.9,-1.957330964,3.6,.439226786,62.7,0,0,0,0,0,0,1,0,0
535,3,23,112.917193548387,94.5,18.7098182781127,80.747443922393,31,121.46525,91.1,5.27477383565872,41.8209753111398,16,126.0354,69.7,19.3416157546364,166.992493244457,5,93.4723333333333,18.8,11.8208397916364,99.892858845976,10,.186617277,79.9,-.430633722,37,-3.126031504,2.7,-.06516296,24.7,0,0,0,0,0,0,1,0,0
535,3,26,104.223379310345,74.4,.94704804524374,67.5642901242957,29,108.999238095238,79.3,31.1804634346573,70.5707000106985,21, , , , ,0,158.438375,99,32.1348793743151,192.817485357555,8, , ,-.407330816,36.8, , ,.329650007,49.5, ,0, ,0,0,0,1,0, 
535,3,27,84.93596,15.9,32.965692772942,46.9413815305855,25,75.1052307692308,7.8,8.70028160463785,38.5261534545041,13,147.363857142857,95,36.8659083707428,132.338702200074,7,91.6356,23.7,17.2890861528306,101.579999015554,5,-.584370491,2.2,-.260803561,63.8,-2.615097363,2.6,.364052947,57.3,1,0,1,0,0,0,1,0,1
535,3,29,93.8540327868853,59.1,2.2585393509966,269.197260015774,61,99.9371458333334,76.5,16.343871412448,153.204248506025,48,150.551,89.7,40.4200337899046,82.2901967828821,4,102.182666666667,32.4,12.2727869695518,165.055439474135,9,-.445495686,36.3,-.153707011,68.2,.529843009,77.9,.679095482,97.3,0,0,0,0,0,0,0,0,0
535,3,30,97.5068545454545,75.3,22.4082350933758,261.801298889062,55,98.0487586206897,45.2,3.32831789347112,70.5588385675388,29,134.353,91.7,26.1957207323969,176.537938263833,12,141.042785714286,96.4,52.8688610745438,211.598702214865,14,2.86752777,97.2,10.35683652,99.9,-2.618785528,3.2,-.563657538,14.3,0,0,0,0,0,0,1,2,2
535,3,31,91.1861020408163,37.2,47.1326442865893,188.052450429878,50,98.1446764705882,65.5,2.30672928624057,96.5456808976974,35,123.746875,72.3,45.8016740758193,149.076643924626,8,71.1013333333333,4.6,5.55360243445641,271.54917528875,7,-.852685578,.7,-.388091623,18.7,-3.989874066,1.2,.005754482,24.2,1,0,1,0,0,0,1,0,1
535,3,33,118.573260869565,99.7,64.9528098134959,122.911785190372,46,88.9572352941177,23.1,12.929891724218,41.7939385557284,17,118.417272727273,67.4,8.51705581961777,165.607703820755,12,136.618823529412,97.9,18.7464369947998,81.0044770367663,17,-.671546541,9.3,-.022531593,72.6,-8.27929096,.2,.18903242,41.3,0,0,1,0,0,0,1,0,0
535,3,36,105.129965517241,97.4,62.4516490819368,270.414424167572,58,97.9204324324324,59.2,1.80257499449819,76.4052992263601,38,115.536266666667,65,22.8010613788043,65.8553300804119,15,145.1892,88.7,91.0519000350899,130.414971533179,5,.273624968,84.5,4.440088246,98.5,-35.41481865,0,-.332439552,12.3,0,0,0,0,0,0,1,2,0
535,3,38,98.2527222222222,53.4,6.54182987300458,55.6505975837856,72,98.8264042553191,71.2,4.15202360301579,143.756282993127,47,97.0995,19.9,6.52574264356024,156.264249297897,18,110.593571428571,51,11.5620499912429,103.19176032998,7,-.363361453,39.5,-.377455217,41,.132807667,40.9,.122930324,30.7,0,0,0,0,0,0,0,0,0
535,3,39,91.0677173913044,28.3,5.16203682052147,156.294213399028,46,99.7635666666666,55.7,3.88983992296607,72.9849464034914,30,105.122555555556,37.6,37.7180805450118,148.337488181511,9,65.8657142857143,3,3.23109888428067,88.2739106418199,7,-.443635187,21.2,-.348617383,40.6,.203055876,41,.386910163,79.2,0,0,0,0,0,0,0,0,0
535,3,40,91.4985094339622,40.2,2.9425329225006,247.697428529244,53,101.007063829787,80.2,3.39365584583941,155.0067046937,47,156.517333333333,91.8,17.743689018916,202.460685072436,3,75.3053333333333,19.8,4.12757798230391,237.484869623309,3,-.667007552,2.2,1.472944249,93.4,.359449876,60,.407331733,63.4,1,0,0,0,0,0,2,0,1
535,3,41,83.455,1.7,2.15695174298502,136.093538590881,80,78.2847301587301,3.6,4.62315909308776,265.894092638404,63,132.149833333333,78.5,59.8989415212745,137.73535190403,6,121.563909090909,72.5,22.8010613788043,141.664977323261,11,-.522871282,22.8,-.392585197,30.9,.448857964,69,.588583689,81.1,0,0,0,0,0,0,0,0,0
535,3,42,107.007194444444,90.3,4.90590885921979,56.2472949874163,72,86.7134255319149,17.5,5.76202221446605,159.39785851761,47,113.092153846154,56.5,13.1394558487024,178.185934349488,13,105.3475,37.5,24.408478721287,117.838699772693,12,-.262296397,52.7,-.494192896,23.9,-5.572315032,.4,.42620266,64.7,0,0,0,0,0,0,1,0,0
535,3,43,102.789153846154,68.8,14.3828745991402,150.477627488142,26,124.938571428571,86,4.90048977144123,59.7995593629251,7,146.480625,96.3,20.2756627511902,49.6250924432388,9,112.6294,54.8,10.3621735061362,103.20887926846,10,-.362040715,42.1,-.454030466,31.1,-1.558389613,4.7,.663279771,97.3,0,0,0,0,0,0,1,0,0
535,3,44,89.7897916666667,27.1,43.2520528301807,85.3645044323548,24,110.4251875,73.8,8.75788519194323,44.7821560923824,16,138.03625,81,14.8957062126153,88.5371919033588,4,104.7895,41.4,13.6753158477921,213.545362463561,4,-.646436059,6.4,-.036288539,71.4,-2.577481055,3.2,-.483277741,16,0,0,1,0,0,0,1,0,0
535,3,45,111.4340625,80.6,13.881395750018,43.8865561525027,16,138.611727272727,98.1,3.81136458502723,89.6389970938988,11,170.27,73.3,10.5347662527462,78.5372733165597,1,161.35175,95.7,18.2554653777144,133.863392129614,4,-.410196485,44.1,.011053975,72.8,.417241637,68.4,.052994645,25.8,0,0,0,0,0,0,0,0,0
546,3,2,90.8677142857143,63.5,92.8951925559122,64.7202781205396,7,160.468,95.4,19.1726106725193,175.846981492433,3, , , , ,0,58.7215,12,20.7746954977897,109.192783065584,4, , ,17.97463366,100, , ,-.684413611,13.9, ,0, ,0,0,0,1,2, 
546,3,3,56.892875,3.7,6.62486773947961,190.490845709911,8,90.918,36.3,37.2962072599099,105.418657845852,2, , , , ,0,103.206166666667,82.7,2.30582696937033,205.056431195892,6, , ,.956950803,91.7, , ,-.897288523,10, ,0, ,0,0,0,1,0, 
546,3,4,56.55125,9.8,29.0511076084703,141.505402937099,4,174.923,85.4,50.4662738866265,51.7819553512611,1, , , , ,0,73.7243333333333,36.9,4.7276209661943,173.606145340538,3, , ,2.087390526,97.4, , ,2.787469367,98.1, ,0, ,0,0,0,1,2, 
546,3,5,66.8114285714286,13.4,7.17352075343762,205.130710767549,7, , , , ,0, , , , ,0,90.486,67.2,1.6907394831848,194.629731798613,7, , ,4.812272455,99.5, , ,2.732415327,98.8, ,0, ,0,0,0,1,2, 
